var,bin,bin_lo,bin_hi,bin_mid,n,pos_rate,method,brier,logloss,ece,acc@0.5,f1@0.5
AIRMASS_WMEAN_I,2,-0.9276155233383179,-0.5376896858215332,-0.7326526045799255,99984,0.3271023363738198,magbinned_isotonic,0.07028476987303896,0.23255020400829307,0.0030707141720594587,0.9033545367258762,0.8511667308432808
AIRMASS_WMEAN_I,3,-0.5376896858215332,-0.22670906782150269,-0.38219937682151794,100013,0.3350564426624539,uncalibrated,0.07909325927248526,0.2611073862773307,0.060879156586432635,0.8901342825432694,0.8480431475591205
AIRMASS_WMEAN_I,3,-0.5376896858215332,-0.22670906782150269,-0.38219937682151794,100013,0.3350564426624539,beta,0.07175316879071084,0.23650844314348443,0.005265858152020496,0.8997930269065022,0.848988940119941
AIRMASS_WMEAN_I,3,-0.5376896858215332,-0.22670906782150269,-0.38219937682151794,100013,0.3350564426624539,isotonic,0.07175391172347315,0.23701901817753682,0.0035282584298122204,0.9000329957105576,0.850086966952558
AIRMASS_WMEAN_I,3,-0.5376896858215332,-0.22670906782150269,-0.38219937682151794,100013,0.3350564426624539,magaware_platt,0.07176463883733428,0.23658688673736888,0.006977098162161523,0.8999430074090369,0.8487203132322484
AIRMASS_WMEAN_I,3,-0.5376896858215332,-0.22670906782150269,-0.38219937682151794,100013,0.3350564426624539,magbinned_beta,0.07173523825756346,0.23636394746147285,0.004515082438621428,0.899833021707178,0.8492445675073738
AIRMASS_WMEAN_I,3,-0.5376896858215332,-0.22670906782150269,-0.38219937682151794,100013,0.3350564426624539,magbinned_isotonic,0.07175158601658628,0.2385927460795485,0.0034001269065964002,0.899833021707178,0.8496563316024852
AIRMASS_WMEAN_I,4,-0.22670906782150269,0.06388076394796371,-0.08141415193676949,99996,0.3309832393295732,uncalibrated,0.07713622196958436,0.25476296141946103,0.05922262548810197,0.8924256970278811,0.8490012493156838
AIRMASS_WMEAN_I,4,-0.22670906782150269,0.06388076394796371,-0.08141415193676949,99996,0.3309832393295732,beta,0.06990013965068222,0.23124753207264623,0.003906374869474324,0.9029961198447938,0.8512817367840059
AIRMASS_WMEAN_I,4,-0.22670906782150269,0.06388076394796371,-0.08141415193676949,99996,0.3309832393295732,isotonic,0.06988511286951637,0.2311784183942918,0.003459144004731092,0.9029661186447457,0.8519778493081722
AIRMASS_WMEAN_I,4,-0.22670906782150269,0.06388076394796371,-0.08141415193676949,99996,0.3309832393295732,magaware_platt,0.06989639270931457,0.23120727606435165,0.004999306736645077,0.9029261170446818,0.8507051784862886
AIRMASS_WMEAN_I,4,-0.22670906782150269,0.06388076394796371,-0.08141415193676949,99996,0.3309832393295732,magbinned_beta,0.0698579007624023,0.23112708132352197,0.00388830030070127,0.9029761190447618,0.8514924230828104
AIRMASS_WMEAN_I,4,-0.22670906782150269,0.06388076394796371,-0.08141415193676949,99996,0.3309832393295732,magbinned_isotonic,0.0698513488335756,0.23173735782975993,0.003911067051766193,0.9026461058442338,0.8513445416647579
AIRMASS_WMEAN_I,5,0.06388076394796371,0.359160453081131,0.21152060851454735,99985,0.34265139770965647,uncalibrated,0.07947734895925732,0.26250318620430463,0.06221687065641868,0.8899034855228284,0.8509935567708051
AIRMASS_WMEAN_I,5,0.06388076394796371,0.359160453081131,0.21152060851454735,99985,0.34265139770965647,beta,0.07170981862440463,0.23726668717781046,0.004512760362619394,0.9007751162674401,0.8533719572575044
AIRMASS_WMEAN_I,5,0.06388076394796371,0.359160453081131,0.21152060851454735,99985,0.34265139770965647,isotonic,0.07169297590083834,0.2371656504781153,0.002949743786610738,0.9008151222683403,0.8541810642709053
AIRMASS_WMEAN_I,5,0.06388076394796371,0.359160453081131,0.21152060851454735,99985,0.34265139770965647,magaware_platt,0.07169449128645967,0.23723570013969808,0.0056459030495217225,0.9008251237685653,0.8530222630658406
AIRMASS_WMEAN_I,5,0.06388076394796371,0.359160453081131,0.21152060851454735,99985,0.34265139770965647,magbinned_beta,0.07164607465851772,0.23707791801666228,0.0036482743805478102,0.9006250937640646,0.853399433427762
AIRMASS_WMEAN_I,5,0.06388076394796371,0.359160453081131,0.21152060851454735,99985,0.34265139770965647,magbinned_isotonic,0.0716834647470456,0.2380987463334838,0.0034502649887705166,0.9005050757613642,0.8536154683775273
AIRMASS_WMEAN_I,6,0.359160453081131,0.6434265375137329,0.501293495297432,100007,0.34709570330076894,uncalibrated,0.07938845491701606,0.26167413619440166,0.060361363252200165,0.8893977421580489,0.8518146376753346
AIRMASS_WMEAN_I,6,0.359160453081131,0.6434265375137329,0.501293495297432,100007,0.34709570330076894,beta,0.07216816604520616,0.23785050171385513,0.005003691925186885,0.8997070205085644,0.8534054370067232
AIRMASS_WMEAN_I,6,0.359160453081131,0.6434265375137329,0.501293495297432,100007,0.34709570330076894,isotonic,0.07214185199543119,0.23773905351105337,0.003975230167267833,0.8994070415070945,0.853715282826814
AIRMASS_WMEAN_I,6,0.359160453081131,0.6434265375137329,0.501293495297432,100007,0.34709570330076894,magaware_platt,0.07217731961138721,0.23785440437550961,0.006462474197829565,0.8998270121091524,0.8531214262674838
AIRMASS_WMEAN_I,6,0.359160453081131,0.6434265375137329,0.501293495297432,100007,0.34709570330076894,magbinned_beta,0.07211350327862197,0.23769118840406428,0.00379571760114418,0.8994170408071435,0.8532625344633922
AIRMASS_WMEAN_I,6,0.359160453081131,0.6434265375137329,0.501293495297432,100007,0.34709570330076894,magbinned_isotonic,0.07213161922485302,0.23836446938154648,0.0035009715571446814,0.8995670303078784,0.8539819149245486
AIRMASS_WMEAN_I,7,0.6434265375137329,0.943067193031311,0.793246865272522,99988,0.34419130295635475,uncalibrated,0.0792836664451255,0.26176119631285927,0.06239517156909448,0.8896167540104812,0.8512353250394252
AIRMASS_WMEAN_I,7,0.6434265375137329,0.943067193031311,0.793246865272522,99988,0.34419130295635475,beta,0.07155750366488925,0.23625126727984105,0.004016401042925819,0.9001880225627076,0.8534680213778117
AIRMASS_WMEAN_I,7,0.6434265375137329,0.943067193031311,0.793246865272522,99988,0.34419130295635475,isotonic,0.07157647654128967,0.23628866289764835,0.004164684568195667,0.9006180741689003,0.8548516673726647
AIRMASS_WMEAN_I,7,0.6434265375137329,0.943067193031311,0.793246865272522,99988,0.34419130295635475,magaware_platt,0.07154292076724705,0.23625491749316951,0.0058263866801323266,0.9000380045605473,0.852704953063059
AIRMASS_WMEAN_I,7,0.6434265375137329,0.943067193031311,0.793246865272522,99988,0.34419130295635475,magbinned_beta,0.07153727737438263,0.23615942806469234,0.0028430758269757527,0.9003880465655879,0.853963226884842
AIRMASS_WMEAN_I,7,0.6434265375137329,0.943067193031311,0.793246865272522,99988,0.34419130295635475,magbinned_isotonic,0.0716240788821917,0.23680024361772942,0.004542583368302143,0.9004080489658759,0.8544066904497339
AIRMASS_WMEAN_I,8,0.943067193031311,1.3155463933944702,1.1293067932128906,100033,0.3447562304439535,uncalibrated,0.07857419450621181,0.2598040929390879,0.060089460241576145,0.890336189057611,0.8522121032494476
AIRMASS_WMEAN_I,8,0.943067193031311,1.3155463933944702,1.1293067932128906,100033,0.3447562304439535,beta,0.07147413190616354,0.2359865718340272,0.004589705596225345,0.9008927054072157,0.854128656347478
AIRMASS_WMEAN_I,8,0.943067193031311,1.3155463933944702,1.1293067932128906,100033,0.3447562304439535,isotonic,0.07142722211955195,0.23602132735807288,0.002916340127845549,0.9009626823148361,0.8549253906192799
AIRMASS_WMEAN_I,8,0.943067193031311,1.3155463933944702,1.1293067932128906,100033,0.3447562304439535,magaware_platt,0.07148597993333493,0.23601204948328114,0.006393155734826548,0.9009426889126588,0.8537611239835299
AIRMASS_WMEAN_I,8,0.943067193031311,1.3155463933944702,1.1293067932128906,100033,0.3447562304439535,magbinned_beta,0.0714379802865743,0.23586884832758384,0.0046144628111266335,0.9008727120050384,0.8543435471077294
AIRMASS_WMEAN_I,8,0.943067193031311,1.3155463933944702,1.1293067932128906,100033,0.3447562304439535,magbinned_isotonic,0.07147021268919435,0.23687130487956867,0.0039266010207052015,0.9007027680865315,0.8544594059986227
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,uncalibrated,0.07303516427380057,0.24269302318986938,0.055895282574109084,0.8994430167094987,0.8547702261633113
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,beta,0.06640958212667945,0.22100115667677073,0.006192935094214999,0.9081727548173555,0.8556290974263839
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,isotonic,0.06639607697372242,0.2208791133032195,0.004577994660460439,0.9085027449176525,0.8567940651704385
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,magaware_platt,0.06640993531178635,0.2209218592181745,0.006973052259945072,0.9079427617171485,0.8547032828282828
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,magbinned_beta,0.0663573442446315,0.2208143489051639,0.005186534131492088,0.9080827575172745,0.8555806938159879
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,magbinned_isotonic,0.0664203768940239,0.22180295600909974,0.004439092505720143,0.9080027599172025,0.855803893294881
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,uncalibrated,0.057420885029095065,0.19451709060973377,0.04868417296375156,0.9227536101353988,0.8303628332197877
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,beta,0.05151903826517252,0.1732447369139406,0.005719184699198547,0.9296086142884306,0.831043428132206
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,isotonic,0.051496262595790564,0.17331615064917782,0.005645183300392169,0.929948862669749,0.8327759197324415
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,magaware_platt,0.051456863375975825,0.17298916411248152,0.006382672532626763,0.9294484974031043,0.829890937168227
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,magbinned_beta,0.05137722294060567,0.17284875709784311,0.005268694244812782,0.9297987530897556,0.8311875827216941
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,magbinned_isotonic,0.0514129800523346,0.1737964090690762,0.004909440391246263,0.9293884535711069,0.8303683046446774
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,uncalibrated,0.06945399202009327,0.23234219283690324,0.054626356755268585,0.9050248591979032,0.8517025929397063
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,beta,0.06307585486364847,0.21025415726956284,0.00543837590147824,0.912937786981183,0.85207784482026
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,isotonic,0.06305641884669963,0.21021349179079626,0.004199697537011822,0.9129577943839221,0.8527923934559358
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,magaware_platt,0.06307255114855301,0.21023187258867498,0.005728294156835495,0.9127777277592709,0.8512192208590004
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,magbinned_beta,0.06306912320317809,0.2102543813871325,0.004380023790903935,0.9126276722387283,0.851497942666712
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,magbinned_isotonic,0.06307250699473751,0.21180881210043362,0.00441352728978587,0.9131678721126817,0.8525915359010937
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,uncalibrated,0.07250152232256016,0.24124505413927913,0.05468576998713369,0.8993987534889305,0.8530383187677198
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,beta,0.06624087219696168,0.22016158821796325,0.005094114041017783,0.908562510629358,0.8546113956669742
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,isotonic,0.0662354681053047,0.22009662715258313,0.0032373423617642286,0.9085425024259947,0.8552839865763313
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,magaware_platt,0.06627103533120834,0.22025001129160898,0.006350325630513136,0.9083924409007693,0.8538364538939169
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,magbinned_beta,0.06619828826469873,0.22001309339327033,0.004262062831223255,0.9084824778159045,0.8545720462927636
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,magbinned_isotonic,0.06623941374201701,0.2208048680137794,0.003585137439966792,0.9083824367990876,0.8546349206349206
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,uncalibrated,0.07536934700665905,0.25028127060056565,0.057239148681296446,0.8956992685558975,0.8527079276380775
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,beta,0.06853360122120604,0.22804868137385104,0.004427298847259295,0.9061213477756904,0.8556236841700859
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,isotonic,0.0685186434274005,0.2279658276438144,0.004298827084470835,0.9057616211679124,0.8557708483078194
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,magaware_platt,0.06854549452588979,0.22802701466922606,0.0049874864338254575,0.9061113553699188,0.8551698625069363
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,magbinned_beta,0.06851727606980049,0.22796165922346048,0.0039561892554395035,0.9059414844718015,0.85556015897129
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,magbinned_isotonic,0.06857842971187414,0.2285542775206931,0.004122031544016305,0.9060214237179743,0.8559481689105363
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,uncalibrated,0.07573692682869118,0.2515367059767632,0.05648094893681899,0.8957566421254801,0.857654113565272
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,beta,0.0692208705841369,0.23025491810556092,0.00566534381384813,0.9034591069142125,0.8565440356744705
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,isotonic,0.06921586918982547,0.23028556620011345,0.004905487697902407,0.9036991837387964,0.8576287729780091
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,magaware_platt,0.06923579014963996,0.23023870713682504,0.0062637927293966306,0.9036791773367477,0.8564228733318422
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,magbinned_beta,0.06919665217302917,0.23018766771818608,0.005012638452665122,0.9037191901408451,0.8572064386914917
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,magbinned_isotonic,0.06921609709763374,0.23066260201570438,0.004814834735054064,0.9038792413572343,0.8577392849211637
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,uncalibrated,0.0798554643700174,0.26379626227223935,0.06071499195136769,0.8897241103558576,0.8537994646028254
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,beta,0.07261769857138563,0.2398471846584167,0.004982095987665413,0.8993702518992404,0.8549402729145953
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,isotonic,0.07259246059678282,0.23973669548845597,0.004149394871737084,0.8996001599360256,0.8559256390395042
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,magaware_platt,0.07261858939818723,0.23982690798676914,0.0063743230943873195,0.8994002399040384,0.8544907755479729
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,magbinned_beta,0.07256566119755903,0.23964574430564684,0.004185800987693949,0.8993802479008397,0.8551904707100932
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,magbinned_isotonic,0.07261494224865829,0.24025024685524102,0.0034113564575404035,0.8990703718512595,0.855109274326632
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,uncalibrated,0.08148575195512665,0.26831482651867605,0.06197615814270826,0.8865002149806518,0.8527889815451256
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,beta,0.07414871750633387,0.24381577611150188,0.005007697018430957,0.8966992970632643,0.854273341514677
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,isotonic,0.07412468452727915,0.24367742241215168,0.002876340847511355,0.8970092691657751,0.8553980064579532
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,magaware_platt,0.074159604061186,0.24391146620145548,0.0064883287548467014,0.8967892889639932,0.8539739127974422
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,magbinned_beta,0.07409346555912315,0.2436037109011991,0.00430402316728009,0.8966493015628594,0.8545290772955019
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,magbinned_isotonic,0.07408499311204012,0.24425164836149713,0.004167700783096408,0.8966193042626164,0.8548932646559346
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,uncalibrated,0.0852116842501254,0.27937181798160227,0.06631849079697172,0.8799831892411143,0.8472374353618463
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,beta,0.0768503259418678,0.25230967560888806,0.005163987759727403,0.8928113992955492,0.8507038327526132
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,isotonic,0.07680886549108171,0.25230411515465145,0.004854505037220841,0.8925112071725905,0.8510496685986855
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,magaware_platt,0.07686156141036928,0.25235660453578734,0.00649491994553083,0.8929514889529299,0.850469641060047
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,magbinned_beta,0.07684120848806834,0.252184916927607,0.004592709205098781,0.8926512968299711,0.8508632913504045
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,magbinned_isotonic,0.0768694307935276,0.25262226729585896,0.004352458336797328,0.8927313480627602,0.8515070921985816
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,uncalibrated,0.08810934583963864,0.2889535870843806,0.0670641349842171,0.8763067943310612,0.8467406380027739
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,beta,0.07971247853952389,0.26204603464326426,0.004256191863935749,0.8897695244567934,0.8508001785690129
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,isotonic,0.07972719346869715,0.26209370898193024,0.003909481160462567,0.8895696323985048,0.851246011551355
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,magaware_platt,0.07969661756045583,0.2620195103726579,0.00560621430815998,0.889689567633478,0.8502462653152603
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,magbinned_beta,0.07968606913678573,0.261914538350362,0.004474504286222768,0.8893497511343874,0.8505231890906636
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,magbinned_isotonic,0.07971483680159354,0.26246819996535636,0.0042756636822537985,0.8891898374877566,0.8509391091571545
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,uncalibrated,0.0946237398947315,0.3085495411590344,0.07428376861123923,0.8669304872686573,0.8436281647799333
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,beta,0.08491125079929861,0.2774352948381024,0.005554535804304563,0.8816204980613183,0.847309943028022
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,isotonic,0.0849355482121623,0.2778046753302675,0.005462306567122803,0.8816704640844226,0.8481903614148899
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,magaware_platt,0.08490683344378011,0.2775092387433425,0.006889758067749115,0.8816005116520765,0.8468379957598635
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,magbinned_beta,0.08493320967462732,0.27740188445865827,0.0055882001904894365,0.8813506815365552,0.847345616313306
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,magbinned_isotonic,0.08496312825877252,0.2803180669384275,0.005870569507084799,0.8812407562857257,0.847929569534729
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,uncalibrated,0.08489151179887626,0.27820923549997933,0.06359683965377069,0.8805188051880519,0.8505379034275706
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,beta,0.07708489573797628,0.25339290233610784,0.004735115666300682,0.8933089330893309,0.8543461344182173
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,isotonic,0.07711332358457981,0.2535095566762077,0.0035737095184364136,0.8930189301893019,0.8547059622436507
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,magaware_platt,0.07706863499126092,0.2532869715815346,0.005601593749625276,0.8933089330893309,0.8539353531481456
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,magbinned_beta,0.07703754816568964,0.253270387356299,0.004143939361903289,0.8929389293892939,0.8541973089284741
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,magbinned_isotonic,0.07707986982451366,0.2538578071791295,0.004015018035311294,0.8931689316893169,0.8549983033593485
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,uncalibrated,0.08208444768687141,0.2699746907046822,0.06322931452500645,0.8853111468885311,0.8497307495774538
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,beta,0.074296930557071,0.24457185866451323,0.004550079248340482,0.8969610303896961,0.8528
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,isotonic,0.07427444501874188,0.24439957753752636,0.0034996162452870672,0.8969410305896941,0.8534955789952521
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,magaware_platt,0.07429204090747181,0.24455763409557205,0.005912129616036958,0.8969710302896972,0.8523650536632897
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,magbinned_beta,0.074256776811493,0.24439099596646027,0.004068391645515509,0.8969210307896921,0.8529487289223658
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,magbinned_isotonic,0.07426190249643323,0.2449685728599617,0.0032545913449482555,0.8963710362896371,0.8526329261529273
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,uncalibrated,0.08141950734157803,0.2687509695943158,0.0628196408022261,0.8871,0.8482404494986154
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,beta,0.07376609336843254,0.2432773204346711,0.004353909560736515,0.89795,0.8503512090683795
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,isotonic,0.07373611009476719,0.24315483457483603,0.003254005811208753,0.89759,0.8506119352909428
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,magaware_platt,0.07377118566476819,0.24331046885856578,0.00621134100616671,0.89786,0.8497455058989674
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,magbinned_beta,0.07371558764572654,0.24311758035940978,0.0034936210182883926,0.89771,0.8503591439062569
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,magbinned_isotonic,0.07372051251288177,0.24423436865138995,0.0034314458754815757,0.8979,0.8509924109748979
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,uncalibrated,0.07942416516244682,0.262278201562501,0.05966072423802632,0.8898,0.8525673614641586
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,beta,0.07245560004552865,0.23903370404611637,0.004931572401389698,0.89911,0.8531291397959035
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,isotonic,0.07246368940010929,0.23905173183720174,0.0038135730626634467,0.89923,0.8539882634209954
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,magaware_platt,0.0724577834215725,0.2390420869384214,0.00611344022978766,0.89929,0.8529501949275045
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,magbinned_beta,0.07244899265833422,0.23898995380122628,0.004858668062106072,0.89916,0.8534856013715747
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,magbinned_isotonic,0.0724946111531473,0.23960956226972344,0.0035012849476148914,0.89899,0.8536786754161053
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,uncalibrated,0.07730117918659057,0.2561344229748618,0.0586317329161194,0.89317,0.8540115063476229
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,beta,0.07048913097002527,0.2333210259522765,0.006000996826450126,0.90159,0.8533229994187173
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,isotonic,0.07046821789368367,0.2332068619304323,0.004534297896398464,0.90165,0.8541255691846754
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,magaware_platt,0.07051617593410148,0.2333925495182022,0.006916632376088285,0.90182,0.8532699665231946
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,magbinned_beta,0.07047486465115388,0.23323798978261565,0.004853700006576436,0.90146,0.8533805499345316
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,magbinned_isotonic,0.07049560626375777,0.2338791076072488,0.004233789002914928,0.90187,0.854387084328768
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,uncalibrated,0.07816766012127639,0.259271212693421,0.06069446379026454,0.89218,0.8532462229481421
